dataset,n_unique,competitor,best_test_metric,rank
UCI_Absenteeism_at_work,2,excelformer|0.8_0.15_0.05|encoding,0.6888889074325562,29
UCI_Absenteeism_at_work,2,excelformer|0.8_0.15_0.05|columnwise,0.7222222089767456,18
UCI_Absenteeism_at_work,2,excelformer|0.8_0.15_0.05|decoding,0.7074073553085327,26
UCI_Absenteeism_at_work,2,tabtransformer|0.8_0.15_0.05|start,0.6444444060325623,43
UCI_Absenteeism_at_work,2,tabtransformer|0.8_0.15_0.05|materialize,0.75,7
UCI_Absenteeism_at_work,2,tabtransformer|0.8_0.15_0.05|encoding,0.6481481194496155,41
UCI_Absenteeism_at_work,2,tabtransformer|0.8_0.15_0.05|columnwise,0.6962963342666626,28
UCI_Absenteeism_at_work,2,tabtransformer|0.8_0.15_0.05|decoding,0.6166666666666667,53
UCI_Absenteeism_at_work,2,tabm|0.8_0.15_0.05|start,0.7297297716140747,11
UCI_Absenteeism_at_work,2,tabm|0.8_0.15_0.05|materialize,0.7567567825317383,5
UCI_Absenteeism_at_work,2,tabm|0.8_0.15_0.05|encoding,0.7297297716140747,11
UCI_Absenteeism_at_work,2,tabm|0.8_0.15_0.05|columnwise,0.7297297716140747,11
UCI_Absenteeism_at_work,2,tabm|0.8_0.15_0.05|decoding,0.7297297716140747,11
UCI_Absenteeism_at_work,2,resnet|0.8_0.15_0.05|start,0.7148147821426392,25
UCI_Absenteeism_at_work,2,resnet|0.8_0.15_0.05|materialize,0.7388889193534851,9
UCI_Absenteeism_at_work,2,resnet|0.8_0.15_0.05|encoding,0.6592592597007751,39
UCI_Absenteeism_at_work,2,resnet|0.8_0.15_0.05|columnwise,0.5611110925674438,65
UCI_Absenteeism_at_work,2,resnet|0.8_0.15_0.05|decoding,0.6851851940155029,31
UCI_Absenteeism_at_work,2,subtab|0.8_0.15_0.05|start,0.5666666666666667,62
UCI_Absenteeism_at_work,2,subtab|0.8_0.15_0.05|materialize,0.5703703703703704,61
UCI_Absenteeism_at_work,2,subtab|0.8_0.15_0.05|encoding,0.5111111111111111,85
UCI_Absenteeism_at_work,2,subtab|0.8_0.15_0.05|columnwise,0.5407407407407407,73
UCI_Absenteeism_at_work,2,subtab|0.8_0.15_0.05|decoding,0.6222222222222222,51
UCI_Absenteeism_at_work,2,vime|0.05_0.15_0.8|start,0.5233115560834889,81
UCI_Absenteeism_at_work,2,vime|0.05_0.15_0.8|materialize,0.5297103908592116,78
UCI_Absenteeism_at_work,2,vime|0.05_0.15_0.8|encoding,0.5459372702075909,71
UCI_Absenteeism_at_work,2,vime|0.05_0.15_0.8|columnwise,0.5235095310820748,80
UCI_Absenteeism_at_work,2,vime|0.05_0.15_0.8|decoding,0.6451722382487697,42
UCI_Absenteeism_at_work,2,tabtransformer|0.05_0.15_0.8|start,0.4911123514175415,92
UCI_Absenteeism_at_work,2,tabtransformer|0.05_0.15_0.8|materialize,0.4186251759529114,98
UCI_Absenteeism_at_work,2,tabtransformer|0.05_0.15_0.8|encoding,0.5350840091705322,77
UCI_Absenteeism_at_work,2,tabtransformer|0.05_0.15_0.8|columnwise,0.5605944991111755,67
UCI_Absenteeism_at_work,2,tabtransformer|0.05_0.15_0.8|decoding,0.6525326658747668,40
UCI_Audit_Data,2,trompt|0.05_0.15_0.8|start,0.9810899496078491,55
UCI_Audit_Data,2,trompt|0.05_0.15_0.8|materialize,0.9556518197059631,77
UCI_Audit_Data,2,trompt|0.05_0.15_0.8|encoding,0.9852154850959778,41
UCI_Audit_Data,2,trompt|0.05_0.15_0.8|columnwise,0.981552004814148,54
UCI_Audit_Data,2,trompt|0.05_0.15_0.8|decoding,0.898019306866113,90
UCI_Audit_Data,2,resnet|0.05_0.15_0.8|start,0.9716430306434631,69
UCI_Audit_Data,2,resnet|0.05_0.15_0.8|materialize,0.9520860910415649,80
UCI_Audit_Data,2,resnet|0.05_0.15_0.8|encoding,0.9674088358879089,71
UCI_Audit_Data,2,resnet|0.05_0.15_0.8|columnwise,0.9833782911300659,43
UCI_Audit_Data,2,resnet|0.05_0.15_0.8|decoding,0.9671968221664429,72
