competitor,rank,n_unique
fttransformer|0.8_0.15_0.05|materialize,89.0,4
fttransformer|0.8_0.15_0.05|start,75.0,4
resnet|0.05_0.15_0.8|columnwise,22.0,4
resnet|0.05_0.15_0.8|decoding,48.0,4
resnet|0.05_0.15_0.8|encoding,37.0,4
resnet|0.05_0.15_0.8|materialize,70.0,4
resnet|0.05_0.15_0.8|start,63.0,4
resnet|0.8_0.15_0.05|columnwise,8.0,4
resnet|0.8_0.15_0.05|decoding,59.0,4
resnet|0.8_0.15_0.05|encoding,3.0,4
resnet|0.8_0.15_0.05|materialize,20.0,4
resnet|0.8_0.15_0.05|start,25.0,4
scarf|0.05_0.15_0.8|columnwise,84.0,4
scarf|0.05_0.15_0.8|decoding,87.0,4
scarf|0.05_0.15_0.8|encoding,80.0,4
scarf|0.05_0.15_0.8|materialize,82.0,4
scarf|0.05_0.15_0.8|start,88.0,4
scarf|0.8_0.15_0.05|columnwise,93.0,4
scarf|0.8_0.15_0.05|decoding,83.0,4
scarf|0.8_0.15_0.05|encoding,90.0,4
scarf|0.8_0.15_0.05|materialize,91.0,4
scarf|0.8_0.15_0.05|start,86.0,4
subtab|0.05_0.15_0.8|columnwise,51.0,4
subtab|0.05_0.15_0.8|decoding,79.0,4
subtab|0.05_0.15_0.8|encoding,57.0,4
subtab|0.05_0.15_0.8|materialize,72.0,4
subtab|0.05_0.15_0.8|start,76.0,4
subtab|0.8_0.15_0.05|columnwise,46.0,4
subtab|0.8_0.15_0.05|decoding,74.0,4
subtab|0.8_0.15_0.05|encoding,45.0,4
subtab|0.8_0.15_0.05|materialize,67.0,4
subtab|0.8_0.15_0.05|start,64.0,4
tabm|0.05_0.15_0.8|columnwise,16.0,4
tabm|0.05_0.15_0.8|decoding,68.0,4
tabm|0.05_0.15_0.8|encoding,17.0,4
tabm|0.05_0.15_0.8|materialize,44.0,4
tabm|0.05_0.15_0.8|start,43.0,4
tabm|0.8_0.15_0.05|columnwise,7.0,4
tabm|0.8_0.15_0.05|decoding,13.0,4
tabm|0.8_0.15_0.05|encoding,9.0,4
tabm|0.8_0.15_0.05|materialize,21.0,4
tabm|0.8_0.15_0.05|start,18.0,4
tabnet|0.05_0.15_0.8|columnwise,97.0,4
tabnet|0.05_0.15_0.8|decoding,50.0,4
tabnet|0.05_0.15_0.8|encoding,97.0,4
tabnet|0.05_0.15_0.8|materialize,71.0,4
tabnet|0.05_0.15_0.8|start,65.0,4
tabnet|0.8_0.15_0.05|columnwise,99.0,4
tabnet|0.8_0.15_0.05|decoding,11.0,4
tabnet|0.8_0.15_0.05|encoding,99.0,4
tabnet|0.8_0.15_0.05|materialize,30.0,4
tabnet|0.8_0.15_0.05|start,32.0,4
tabtransformer|0.05_0.15_0.8|columnwise,35.0,4
tabtransformer|0.05_0.15_0.8|decoding,58.0,4
tabtransformer|0.05_0.15_0.8|encoding,41.0,4
tabtransformer|0.05_0.15_0.8|materialize,60.0,4
tabtransformer|0.05_0.15_0.8|start,61.0,4
tabtransformer|0.8_0.15_0.05|columnwise,6.0,4
tabtransformer|0.8_0.15_0.05|decoding,39.0,4
tabtransformer|0.8_0.15_0.05|encoding,4.0,4
tabtransformer|0.8_0.15_0.05|materialize,27.0,4
tabtransformer|0.8_0.15_0.05|start,33.0,4
trompt|0.05_0.15_0.8|columnwise,15.0,4
trompt|0.05_0.15_0.8|decoding,92.0,4
trompt|0.05_0.15_0.8|encoding,12.0,4
trompt|0.05_0.15_0.8|materialize,42.0,4
trompt|0.05_0.15_0.8|start,38.0,4
trompt|0.8_0.15_0.05|columnwise,2.0,4
trompt|0.8_0.15_0.05|decoding,81.0,4
trompt|0.8_0.15_0.05|encoding,1.0,4
trompt|0.8_0.15_0.05|materialize,24.0,4
trompt|0.8_0.15_0.05|start,19.0,4
vime|0.05_0.15_0.8|columnwise,56.0,4
vime|0.05_0.15_0.8|decoding,53.0,4
vime|0.05_0.15_0.8|encoding,55.0,4
vime|0.05_0.15_0.8|materialize,77.0,4
vime|0.05_0.15_0.8|start,78.0,4
vime|0.8_0.15_0.05|columnwise,28.0,4
vime|0.8_0.15_0.05|decoding,26.0,4
vime|0.8_0.15_0.05|encoding,14.0,4
vime|0.8_0.15_0.05|materialize,36.0,4
